state,city,zip,Y,X,compid,id
MO,Oak Grove,64075,38.998544,-94.144642,3,1542
FL,Wildwood,34785,28.860356,-82.040896,3,1543
AL,Grand Bay,36541,30.490561,-88.330633,3,1544
TX,Amarillo,79118,35.06543,-101.852052,3,1545
OR,Portland,97002,45.232302,-122.807794,3,1546
CA,Redding,96002,40.540695,-122.32451,3,1547
OH,Youngstown,44515,41.099874,-80.751233,3,1548
OK,Oklahoma City,73128,35.451515,-97.620639,3,1549
UT,Tooele,84074,40.57128,-112.31862,3,1550
IN,Seymour,47274,38.959237,-85.892632,3,1551
IA,Council Bluffs,51501,41.254887,-95.852753,3,1552
PA,Barkeyville,16038,41.136102,-80.004545,3,1553
PA,Lamar,16848,41.016265,-77.531108,3,1554
MI,Monroe,48162,41.94,-83.313333,3,1555
NM,Albuquerque,87107,35.135912,-106.643641,3,1556
OH,Perrysburg,43551,41.542639,-83.597702,3,1557
MI,Dexter,48130,42.353665,-83.897388,3,1558
NE,Ogallala,69153,41.15496,-101.67744,3,1559
IL,Bloomington,61701,40.47558,-89.00472,3,1560
KY,Florence,41042,38.986125,-84.648281,3,1561
AZ,Kingman,86401,35.52402,-113.99268,3,1562
OH,North Canton,44720,40.89732,-81.43344,3,1563
GA,Jackson,30233,33.294108,-83.965048,3,1564
TN,Knoxville,37922,35.85642,-84.12834,3,1565
NV,Las Vegas,89139,36.040915,-115.194368,3,1566
AL,Montgomery,36105,32.323522,-86.313946,3,1567
MI,Sawyer,49125,41.88865,-86.594119,3,1568
TN,Antioch,37013,36.037491,-86.638596,3,1569
OH,Jeffersonville,43128,39.65666,-83.573926,3,1570
VA,Ashland,23005,37.747553,-77.471865,3,1571
VA,Wytheville,24382,36.94526,-81.089071,3,1572
GA,Cartersville,30121,34.228469,-84.789525,3,1573
TX,San Antonio,78219,29.44692,-98.38098,3,1574
CO,Commerce City,80022,39.831897,-104.894182,3,1575
WV,Hurricane,25526,38.435356,-82.002155,3,1576
TX,Dallas,75241,32.656089,-96.746634,3,1577
MD,Jessup,20794,39.154739,-76.811082,3,1578
OK,Sayre,73662,35.299435,-99.638752,3,1579
TX,Laredo,78045,27.594073,-99.51285,3,1580
CT,Milldale,6467,41.566761,-72.903921,3,1581
GA,Commerce,30259,33.275376,-84.749624,3,1582
TN,Franklin,37064,35.923225,-86.887821,3,1583
FL,Seffner,33584,27.990282,-82.285514,3,1584
CA,Buttonwillow,93206,35.399946,-119.443058,3,1585
LA,Lafayette,70507,30.281565,-92.021505,3,1586
CA,Ontario,91761,34.036901,-117.606236,3,1587
CA,Santa Nella,95322,37.1889,-120.9861,3,1588
ID,Bosie,83705,43.580123,-116.219041,3,1589
CA,Livingston,95334,37.376697,-120.726729,3,1590
CT,Branford,6405,41.278295,-72.796351,3,1591
NV,Sparks,89431,39.548066,-119.734394,3,1592
IN,Whitestown,46075,39.982382,-86.35094,3,1593
CO,Wheat Ridge,80033,39.772041,-105.101411,3,1594
MO,Foristell,63348,38.790081,-90.936659,3,1595
WA,NORTH BEND,98045,47.475162,-121.756532,3,1596
GA,Richmond Hill,31324,31.875724,-81.284127,3,1597
FL,Marianna,32448,30.661698,-85.18484,3,1598
SC,Manning,29102,33.63792,-80.25738,3,1599
LA,Slidell,70458,30.272675,-89.772151,3,1600
NV,Mill City,89418,40.66,-118.14,3,1601
OR,Troutdale,97060,45.527631,-122.397778,3,1602
UT,Parowan,84761,37.844667,-112.82774,3,1603
WY,Burns,82053,41.218272,-104.362776,3,1604
WY,Fort Bridger,82933,41.299522,-110.39008,3,1605
MN,Rogers,55374,45.173877,-93.567994,3,1606
WI,Hudson,54016,44.98188,-92.69082,3,1607
NE,Alda,68810,40.87318,-98.456185,3,1608
NY,Pembroke,14036,42.972006,-78.383842,3,1609
SC,Florence,29501,34.182662,-79.782749,3,1610
FL,Vero Beach,32969,27.638947,-80.397672,3,1611
MI,Saginaw,48722,43.350825,-83.851455,3,1612
IL,Troy,62294,38.7068,-89.873032,3,1613
NY,Binghamton,13904,42.12906,-75.82182,3,1614
NY,Dansville,14437,42.572707,-77.731377,3,1615
NY,Fultonville,12072,42.944695,-74.376969,3,1616
NY,Maybrook,17549,40.151513,-76.090144,3,1617
NH,Greenland,3840,43.037821,-70.846351,3,1618
PA,Bloomsburg,17815,41.007884,-76.445829,3,1619
PA,Greencastle,17225,39.789267,-77.752975,3,1620
PA,Milesburg,16853,40.941151,-77.791263,3,1621
PA,Erie,16510,42.140278,-80.015278,3,1622
MD,Baltimore,21224,39.28068,-76.53798,3,1623
NJ,Paulsboro,8066,39.82592,-75.212157,3,1624
IN,Lake Station,46405,41.56853,-87.270213,3,1625
IN,Porter,46304,41.617037,-87.028793,3,1626
NC,Candler,28715,35.536698,-82.680987,3,1627
AR,Prescott,71857,33.802675,-93.377033,3,1628
AZ,Tonopah,85354,33.475267,-112.879075,3,1629
AZ,Willcox,85643,32.36172,-109.88676,3,1630
CA,Barstow,92311,34.887322,-117.037597,3,1631
CO,Limon,80828,39.261367,-103.688061,3,1632
NM,Moriarty,87035,34.959132,-106.054681,3,1633
TX,Big Spring,79720,32.51461,-101.57574,3,1634
TX,Ganado,77962,29.038785,-96.513009,3,1635
TX,New Branufels,78130,29.71962,-98.0808,3,1636
TX,Terrell,75161,32.721077,-96.165376,3,1637
WY,Rawlins,82301,41.78887,-107.199009,3,1638
TX,Edinburg,78541,26.295361,-98.16343,3,1639
IL,Morris,60450,41.364155,-88.421363,3,1640
LA,Greenwood,71033,32.437841,-93.988179,3,1641
SC,Columbia,29201,33.998223,-81.032546,3,1642
CA,Arvin,93203,35.213446,-118.854447,3,1643
IN,Demotte,46310,41.184919,-87.209975,3,1644
MI,Battle Creek,49014,42.312625,-85.106599,3,1645
MI,Tekonsha,49092,42.102483,-84.980824,3,1646
IN,New Libson,47366,39.861283,-85.263377,3,1647
TN,Denmark,38391,35.542234,-88.992348,3,1648
AZ,Holbrook,86025,34.906715,-110.159202,3,1649
FL,Baldwin,32234,30.219367,-81.997401,3,1650
FL,Jacksonville,32259,30.091233,-81.625682,3,1651
GA,Lake Park,31636,30.6871,-83.20203,3,1652
IN,Porter,46304,41.617037,-87.028793,3,1653
NC,Mocksville,27028,35.90826,-80.5563,3,1654
KS,Beto Junction,66856,38.389155,-95.844704,3,1655
RI,West Greenwich,2817,41.624715,-71.626315,3,1656
IA,Brooklyn,52211,41.729084,-92.44554,3,1657
TN,Pioneer,37847,36.459083,-84.30266,3,1658
MT,Missoula,59808,46.849245,-114.014432,3,1659
IN,Clayton,46118,39.655558,-86.521037,3,1660
GA,Brunswick,31523,31.174003,-81.501377,3,1661
ND,Alexander,58831,47.855481,-103.642519,3,1662
AL,Lincoln,35096,33.593989,-86.132344,3,1663
MT,Laurel,59044,45.672778,-108.760361,3,1664
SC,Columbia,29203,34.09818,-81.03618,3,1665
CA,Arvin,93203,35.213446,-118.854447,3,1666
TX,Denton,76207,33.237391,-97.180102,3,1667
TX,El Paso,79927,31.65522,-106.22826,3,1668
TX,Weatherford,76076,32.75917,-97.79694,3,1669
WY,Laramie,82070,41.297825,-105.635487,3,1670
TX,Beaumont,77705,29.9694,-94.1553,3,1671
TX,San Antonio,78219,29.44692,-98.38098,3,1672
AZ,Eloy,85131,32.74132,-111.58537,3,1673
TX,Amarillo,79118,35.06543,-101.852052,3,1674
LA,Shreveport,71129,32.424689,-93.897547,3,1675
CA,Corning,96021,39.926419,-122.190031,3,1676
LA,Hammond,70401,30.516364,-90.476064,3,1677
AR,W. Memphis,72301,35.146563,-90.177352,3,1678
TN,Knoxville,37922,35.85642,-84.12834,3,1679
NM,Milan,87021,35.170117,-107.888998,3,1680
NJ,Bordentown,8505,40.12842,-74.71686,3,1681
AZ,Kingman,86401,35.52402,-113.99268,3,1682
OK,Oklahoma City,73117,35.48006,-97.473067,3,1683
OH,Stony Ridge,43551,41.542639,-83.597702,3,1684
MO,Kingdom City,65262,38.957522,-91.962837,3,1685
AL,Mc Calla,35111,33.268815,-87.144228,3,1686
OH,Girard,44420,41.157789,-80.68793,3,1687
IL,Effingham,62401,39.12264,-88.58796,3,1688
GA,Atlanta,30318,33.78768,-84.443612,3,1689
FL,Reddick,32686,29.35878,-82.25285,3,1690
OR,Phoenix,97535,42.274463,-122.818314,3,1691
OH,N. Baltimore,45872,41.189235,-83.669819,3,1692
AR,N. Little Rock,72117,34.78092,-92.15208,3,1693
CA,Lebec,93243,34.82988,-118.86348,3,1694
MS,Jackson,39201,32.292867,-90.184187,3,1695
NC,Mebane,27302,36.089915,-79.285944,3,1696
KY,Glendale,42740,37.591766,-85.93973,3,1697
NV,Las Vegas,89115,36.229916,-115.07549,3,1698
TX,Hillsboro,76645,32.01474,-97.10886,3,1699
PA,Carlisle,17013,40.203056,-77.313611,3,1700
NV,Sparks,89431,39.548066,-119.734394,3,1701
WA,Spokane,99224,47.692675,-117.62609,3,1702
TX,Carl's Corner,76645,32.01474,-97.10886,3,1703
LA,Egan,70531,30.257687,-92.492462,3,1704
GA,Kingsland,31548,30.790654,-81.711294,3,1705
IN,Fremont,46737,41.7219,-84.92022,3,1706
CA,Santa Nella,95322,37.1889,-120.9861,3,1707
AL,Shorter,36075,32.406725,-85.954678,3,1708
TN,Kingston Springs,37082,36.085361,-87.121788,3,1709
TX,Canutillo,79835,31.929899,-106.59169,3,1710
AL,Gadsden,35904,34.023713,-86.054211,3,1711
OH,New Paris,45347,39.870254,-84.772952,3,1712
NE,York,68467,40.871762,-97.587892,3,1713
KS,Salina,67401,38.829855,-97.616195,3,1714
IL,Monee,60449,41.419345,-87.774708,3,1715
IN,Gary,46408,41.539202,-87.365937,3,1716
NY,Waterloo,13165,42.907458,-76.877046,3,1717
IN,Brazil,47834,39.52512,-87.1692,3,1718
GA,Carnesville,30521,34.383201,-83.286493,3,1719
PA,DuPont,18641,41.329128,-75.746729,3,1720
IN,Greensburg,47240,39.33696,-85.45392,3,1721
IN,Gaston,47342,40.310795,-85.502413,3,1722
IN,Remington,47342,40.310795,-85.502413,3,1723
NM,Deming,88030,32.263005,-107.754054,3,1724
CA,Lebec,93243,34.82988,-118.86348,3,1725
CA,Lebec,93243,34.82988,-118.86348,3,1726
NV,Wells,89835,41.108927,-114.965942,3,1727
SC,Florence,29402,32.774463,-79.930662,3,1728
TX,Pearsall,78061,28.891692,-99.095347,3,1729
CO,Johnstown,80534,40.30575,-105.07455,3,1730
IL,Wilmington,60481,41.294293,-88.124154,3,1731
WI,Portage,53901,43.544357,-89.473269,3,1732
WI,Luck,54853,45.569924,-92.473493,3,1733
WI,Balsam Lake,54810,45.470233,-92.457874,3,1734
WI,Webster,54893,45.87883,-92.299184,3,1735
WI,Cushing,54006,45.57312,-92.64888,3,1736
WI,Woodville,54028,44.955122,-92.285779,3,1737
WI,Grantsburg,54840,45.751715,-92.652724,3,1738
WI,Osceola,54020,45.320122,-92.699523,3,1739
WI,Minog,54859,46.102673,-91.850913,3,1740
KY,Nicholasville,40356,37.883596,-84.566606,3,1741
KY,Bowling Green,42101,37.018172,-86.458733,3,1742
KY,Cadiz,42211,36.79806,-87.83484,3,1743
KY,Dawson Springs,42408,37.18986,-87.68724,3,1744
KY,Calvert City,42029,37.019627,-88.347552,3,1745
KY,Bowling Green,42101,37.018172,-86.458733,3,1746
KY,Harrodsburg,40330,37.7892,-84.86178,3,1747
KY,Cave City,42127,37.121088,-85.916475,3,1748
KY,Scottsville,42164,36.78216,-86.19012,3,1749
KY,Greenville,42345,37.20701,-87.181121,3,1750
KY,Bowling Green,42101,37.018172,-86.458733,3,1751
KY,Bowling Green,42101,37.018172,-86.458733,3,1752
KY,Jamestown,42629,36.976422,-85.093378,3,1753
KY,Beaver Dam,42320,37.33206,-86.87814,3,1754
KY,Bowling Green,42101,37.018172,-86.458733,3,1755
KY,Auburn,42206,36.885141,-86.72318,3,1756
KY,Bowling Green,42104,36.932012,-86.45006,3,1757
KY,Bowling Green,42101,37.018172,-86.458733,3,1758
KY,Brownsville,42210,37.198402,-86.277888,3,1759
KY,Pembroke,42266,36.779266,-87.364735,3,1760
KY,Bowling Green,42104,36.932012,-86.45006,3,1761
KY,Burkesville,42717,36.80586,-85.40934,3,1762
KY,Ledbetter,42058,37.047851,-88.492729,3,1763
TN,Cookeville,38501,36.19962,-85.52274,3,1764
TN,Clarksville,37042,36.56214,-87.40572,3,1765
KY,Bowling Green,42014,36.99028,-86.44361,3,1766
KY,Glasgow,42141,36.974371,-85.907023,3,1767
TN,Clarksville,37040,36.532026,-87.350258,3,1768
KY,Radcliff,40160,37.826645,-85.94293,3,1769
KY,Scottsville,42164,36.78216,-86.19012,3,1770
KY,Franklin,42134,36.728547,-86.572927,3,1771
KY,Grand Rivers,42045,37.07598,-88.25994,3,1772
KY,Mayfield,42066,36.736513,-88.638158,3,1773
KY,Mayfield,42066,36.736513,-88.638158,3,1774
KY,Draffenville,42025,36.87798,-88.3332,3,1775
KY,Paducah,42001,37.03758,-88.71018,3,1776
KY,Benton,42025,36.87798,-88.3332,3,1777
IN,Centerville,47330,39.797725,-85.011958,3,1778
MN,Floodwood,55736,46.89102,-92.91852,3,1779
MN,Carlton,55718,46.63404,-92.5533,3,1780
MN,Esko,55733,46.710215,-92.360371,3,1781
MN,Cloquet,55720,46.72938,-92.45922,3,1782
MN,Barnum,55707,46.576488,-92.717904,3,1783
MN,Duluth,55808,46.676959,-92.231918,3,1784
MN,Duluth,55807,46.739838,-92.167853,3,1785
MN,Duluth,55806,46.774041,-92.124646,3,1786
MN,Proctor,55810,46.76412,-92.2542,3,1787
MN,Cloquet,55720,46.72938,-92.45922,3,1788
WI,Superior,54880,46.705941,-92.074691,3,1789
MN,Hinckley,55037,46.012922,-92.942087,3,1790
MN,Cloquet,55720,46.72938,-92.45922,3,1791
MN,Duluth,55807,46.739838,-92.167853,3,1792
MN,Moose Lake,55767,46.452701,-92.769759,3,1793
MN,Two Harbors,55616,47.029764,-91.6712,3,1794
MN,Sturgeon Lake,55783,46.360574,-92.778625,3,1795
MN,Grand Rapids,55744,47.233828,-93.522105,3,1796
MO,St Joseph,64506,39.788843,-94.802142,3,1797
MO,Blue Springs,64015,39.0177,-94.31064,3,1798
MO,Platte City,64079,39.35484,-94.7961,3,1799
MO,Warrensburg,64093,38.758746,-93.732134,3,1800
KS,Leavenworth,66048,39.306584,-94.928404,3,1801
MO,Lee'S Summit,64064,38.982769,-94.365575,3,1802
MO,Kansas City,64133,39.02202,-94.46454,3,1803
KS,Ottawa,66067,38.607557,-95.267627,3,1804
MO,Belton,64012,38.806411,-94.535486,3,1805
MO,Gladstone,64118,39.215793,-94.572799,3,1806
MO,North Kansas City,64116,39.14784,-94.56888,3,1807
MO,Blue Springs,64015,39.0177,-94.31064,3,1808
MO,Blue Springs,64015,39.0177,-94.31064,3,1809
MO,Grandview,64030,38.884351,-94.519596,3,1810
MO,Independence,64057,39.072219,-94.346464,3,1811
MO,Independence,64055,39.049222,-94.401477,3,1812
MO,Independence,64054,39.111863,-94.441141,3,1813
MO,Independence,64055,39.049222,-94.401477,3,1814
KS,Kansas City,66109,39.143284,-94.799949,3,1815
KS,Overland Park,66213,38.902439,-94.703976,3,1816
KS,DeSoto,66018,38.970431,-94.967565,3,1817
MO,Independence,64052,39.072429,-94.446384,3,1818
MO,Harrisonville,64701,38.629786,-94.326071,3,1819
IL,Coal City,60416,41.291648,-88.285221,3,1820
IL,Kankakee,60915,41.146337,-87.86369,3,1821
IL,Manteno,60950,41.224823,-87.837831,3,1822
IL,Wilmington,60481,41.294293,-88.124154,3,1823
IL,Diamon,60416,41.291648,-88.285221,3,1824
IL,Bartonville,61607,40.652745,-89.668522,3,1825
IL,Bartonville,61607,40.652745,-89.668522,3,1826
IL,Coal City,60416,41.291648,-88.285221,3,1827
IL,Morris,60450,41.364155,-88.421363,3,1828
CO,Brush,80723,40.250157,-103.619204,3,1829
CO,Walsenburg,81089,37.61716,-104.817267,3,1830
KY,Barbourville,40906,36.86578,-83.892076,3,1831
KY,Georgetown,40324,38.220225,-84.565091,3,1832
KY,Georgetown,40324,38.220225,-84.565091,3,1833
KY,Lexington,40509,38.003602,-84.419005,3,1834
KY,Corbin,40701,36.937489,-84.114901,3,1835
KY,Corbin,40701,36.937489,-84.114901,3,1836
KY,London,40741,37.11022,-84.078189,3,1837
KY,London,40741,37.11022,-84.078189,3,1838
KY,Mt. Vernon,40456,37.358415,-84.346235,3,1839
KY,Mt. Vernon,40456,37.358415,-84.346235,3,1840
KY,Mt. Vernon,40456,37.358415,-84.346235,3,1841
KY,Berea,40403,37.58292,-84.274023,3,1842
KY,Lexington,40504,38.039789,-84.537499,3,1843
KY,Lexington,40511,38.09751,-84.497054,3,1844
KY,Lexington,40511,38.09751,-84.497054,3,1845
KY,Lexington,40503,38.000395,-84.530955,3,1846
KY,Georgetown,40324,38.220225,-84.565091,3,1847
KY,Lexington,40503,38.000395,-84.530955,3,1848
KY,Lexington,40502,38.002247,-84.480071,3,1849
KY,Lexington,40505,38.063208,-84.449524,3,1850
KY,Lexington,40511,38.09751,-84.497054,3,1851
KY,Lexington,40504,38.039789,-84.537499,3,1852
KY,Lexington,40505,38.063208,-84.449524,3,1853
KY,Lexington,40502,38.002247,-84.480071,3,1854
KY,Lexington,40511,38.09751,-84.497054,3,1855
KY,Georgetown,40324,38.220225,-84.565091,3,1856
KY,Lexington,40503,38.000395,-84.530955,3,1857
KY,Lexington,40503,38.000395,-84.530955,3,1858
KY,Lexington,40515,37.963113,-84.467883,3,1859
KY,Lexington,40504,38.039789,-84.537499,3,1860
KY,Lexington,40504,38.039789,-84.537499,3,1861
KY,Lexington,40505,38.063208,-84.449524,3,1862
KY,Louisville,40203,38.247961,-85.764632,3,1863
WI,Sheboygan,53083,43.80234,-87.7698,3,1864
WI,Sheboygan,53081,43.741822,-87.728355,3,1865
WI,Sturgeon Bay,54235,44.84316,-87.39726,3,1866
WI,Plymouth,53073,43.750559,-87.979314,3,1867
WI,Sheboygan,53083,43.80234,-87.7698,3,1868
WI,Sheboygan Falls,53085,43.731424,-87.816063,3,1869
WI,Sheboygan,53083,43.80234,-87.7698,3,1870
WI,Sturgeon Bay,54235,44.84316,-87.39726,3,1871
WI,Fond du Lac,54935,43.775242,-88.431561,3,1872
WI,Kohler,53044,43.740624,-87.785575,3,1873
WI,Sheboygan,53081,43.741822,-87.728355,3,1874
WI,Sheboygan Falls,53085,43.731424,-87.816063,3,1875
WI,Sheboygan,53081,43.741822,-87.728355,3,1876
WI,Sheboygan,53081,43.741822,-87.728355,3,1877
WI,Oostburg,53070,43.627466,-87.792764,3,1878
WI,Sheboygan,53081,43.741822,-87.728355,3,1879
WI,Sheboygan Falls,53085,43.731424,-87.816063,3,1880
OH,Ashland,44805,40.85322,-82.31502,3,1881
MO,Raytown,64133,39.02202,-94.46454,3,1882
MO,Parkville,64152,39.21816,-94.7307,3,1883
MO,Kansas City,64131,38.967545,-94.573365,3,1884
KS,Leawood,66206,38.9508,-94.626,3,1885
MO,Blue Springs,64015,39.0177,-94.31064,3,1886
KS,Lenexa,66215,38.94918,-94.74246,3,1887
KS,Merriam,66203,39.01776,-94.69686,3,1888
MO,Kansas City,64117,39.154167,-94.546667,3,1889
KS,Overland Park,66212,38.955997,-94.682048,3,1890
MO,Kansas City,64120,39.12391,-94.5372,3,1891
MO,Independence,64055,39.049222,-94.401477,3,1892
KS,Overland Park,66212,38.955997,-94.682048,3,1893
MO,Kansas City,64134,38.933195,-94.494689,3,1894
MO,Kansas City,64117,39.154167,-94.546667,3,1895
MO,Kansas City,64157,39.277775,-94.470561,3,1896
KS,Kansas City,66102,39.114418,-94.681239,3,1897
MO,Kansas City,64153,39.27337,-94.691489,3,1898
KS,Lenexa,66215,38.94918,-94.74246,3,1899
MO,Liberty,64068,39.27648,-94.42326,3,1900
KS,Gardner,66030,38.815013,-94.93308,3,1901
KS,Lenexa,66219,38.965992,-94.764646,3,1902
KS,Olathe,66062,38.840421,-94.78191,3,1903
KS,Overland Park,66223,38.854674,-94.667175,3,1904
KS,Overland Park,66221,38.86182,-94.71264,3,1905
KS,Roeland Park,66205,39.032921,-94.634324,3,1906
MO,Kansas City,64114,38.963244,-94.597784,3,1907
MO,Raytown,64133,39.02202,-94.46454,3,1908
KS,Olathe,66062,38.840421,-94.78191,3,1909
KS,Overland Park,66212,38.955997,-94.682048,3,1910
MO,Kansas City,64114,38.963244,-94.597784,3,1911
MO,Kansas City,64114,38.963244,-94.597784,3,1912
MO,Raytown,64133,39.02202,-94.46454,3,1913
MO,Lee'S Summit,64063,38.917563,-94.362282,3,1914
MO,Kansas City,64134,38.933195,-94.494689,3,1915
MO,Raytown,64138,38.971599,-94.474727,3,1916
MO,Liberty,64068,39.27648,-94.42326,3,1917
OH,Rittman,44270,40.9525,-81.735556,3,1918
OH,Wooster,44691,40.806978,-81.956817,3,1919
OH,Creston,44217,40.961849,-81.906308,3,1920
OH,Chippewa Lake,44215,41.068001,-81.904211,3,1921
OH,Medina,44256,41.134844,-81.860472,3,1922
OH,Medina,44256,41.134844,-81.860472,3,1923
OH,Doylestown,44230,40.96572,-81.687944,3,1924
OH,Valley City,44280,41.238919,-81.917158,3,1925
OH,Medina,44256,41.134844,-81.860472,3,1926
IL,Springfield,62707,39.777482,-89.650787,3,1927
IL,Mahomet,61853,40.198333,-88.389388,3,1928
IL,McLean,61754,40.314947,-89.170467,3,1929
OK,Watonga,73772,35.855545,-98.41044,1,1930
OK,Kingfisher,73750,35.848233,-97.936158,1,1931
CO,Gunnison,81230,38.45342,-106.60986,1,1932
OK,Altus,73521,34.642895,-99.327035,1,1933
AZ,Benson,85602,31.965389,-110.296656,1,1934
OK,Hollis,73550,34.688629,-99.915553,1,1935
KS,Great Bend,67530,38.368828,-98.776747,1,1936
CO,LaJunta,81050,37.81822,-103.77405,1,1937
OK,Marlow,73055,34.644252,-97.96145,1,1938
OK,Fairview,73737,36.26892,-98.51388,1,1939
OK,Woodward,73801,36.432094,-99.399622,1,1940
OK,Alva,73717,36.796749,-98.668264,1,1941
OK,Guymon,73942,36.684157,-101.479147,1,1942
OK,Beaver,73932,36.73818,-100.5483,1,1943
NM,Clayton,88415,36.451664,-103.180222,1,1944
CO,Lamar,81052,37.95864,-102.5787,1,1945
KS,Liberal,67901,37.041883,-100.928884,1,1946
OK,Purcell,73080,35.017904,-97.366998,1,1947
OK,Duncan,73533,34.513258,-97.960374,1,1948
CO,Monte Vista,81144,37.566562,-106.148089,1,1949
OK,Elk City,73644,35.410421,-99.413649,1,1950
KS,Pratt,67124,37.648212,-98.738461,1,1951
OK,Mangum,73554,34.876209,-99.504161,1,1952
OK,Buffalo,73834,36.82698,-99.59238,1,1953
CO,Springfield,81073,37.397087,-102.621835,1,1954
CO,Lamar,81052,37.95864,-102.5787,1,1955
KS,Syracuse,67878,37.984523,-101.747922,1,1956
KS,Hays,67601,38.82,-99.40866,1,1957
OK,Hooker,73945,36.82728,-101.1822,1,1958
OK,Woodward,73801,36.432094,-99.399622,1,1959
OK,Hennessey,73742,36.107231,-97.899726,1,1960
OK,Shawnee,74801,35.309893,-96.920802,1,1961
OK,Pauls Valley,73075,34.759938,-97.206699,1,1962
OK,Tecumseh,74873,35.25996,-96.97434,1,1963
OK,Ada,74820,34.77192,-96.67998,1,1964
OK,Ardmore,73401,34.33249,-97.33532,1,1965
OK,Comanche,73529,34.366492,-97.970381,1,1966
OK,Marlow,73055,34.644252,-97.96145,1,1967
OK,Henryetta,74437,35.44128,-95.96868,1,1968
KS,Dodge City,67801,37.757785,-100.018943,1,1969
KS,Phillipsburg,67661,39.757045,-99.325612,1,1970
KS,Norton,67654,39.834865,-99.889403,1,1971
KS,Colby,67701,39.394672,-101.047317,1,1972
KS,Dodge City,67801,37.757785,-100.018943,1,1973
OK,Durant,74701,34.003629,-96.383237,1,1974
OK,Durant,74701,34.003629,-96.383237,1,1975
OK,Miami,74354,36.880147,-94.87431,1,1976
OK,Lindsay,73052,34.840396,-97.607974,1,1977
OK,Tahlequah,74464,35.913588,-94.967828,1,1978
OK,Ada,74820,34.77192,-96.67998,1,1979
OK,Madill,73446,34.085514,-96.773997,1,1980
OK,Guthrie,73044,35.864031,-97.424514,1,1981
OK,Chickasha,73018,35.033843,-97.947357,1,1982
OK,Yukon,73099,35.496256,-97.732383,1,1983
KS,Garden City,67846,37.97343,-100.849523,1,1984
OK,Broken Bow,74728,34.027544,-94.73475,1,1985
OK,Chickasha,73018,35.033843,-97.947357,1,1986
KS,Arkansas City,67005,37.071,-97.05972,1,1987
OK,El Reno,73036,35.528207,-97.953685,1,1988
CO,Buena Vista,81211,38.849213,-106.155646,1,1989
KS,Meade,67864,37.283989,-100.33892,1,1990
OK,Crescent,73028,35.952496,-97.595964,1,1991
OK,Wynnewood,73098,34.64137,-97.165867,1,1992
OK,Oklahoma City,73160,35.38116,-97.47588,1,1993
TX,Amarillo,79120,35.192767,-101.760356,1,1994
OK,Elk City,73648,35.407089,-99.420825,1,1995
OK,Oklahoma City,73128,35.451515,-97.620639,1,1996
OK,Eufaula,74432,35.288414,-95.585124,1,1997
OK,Edmond,73131,35.578851,-97.470162,1,1998
AL,Loxley,36551,30.615589,-87.751521,1,1999
CA,Coachella,92236,33.68036,-116.178246,1,2000
MS,Canton,39046,32.63928,-90.0075,1,2001
LA,Greenwood,71033,32.437841,-93.988179,1,2002
NM,Albuquerque,87102,35.077349,-106.653549,1,2003
OK,Oklahoma City,73149,35.392069,-97.490844,1,2004
OK,Tonkawa,74653,36.679522,-97.302551,1,2005
TX,El Paso,79927,31.65522,-106.22826,1,2006
NM,Gallup,87301,35.522559,-108.7258,1,2007
TX,Midlothian,76065,32.478311,-96.981773,1,2008
TX,Denton,76207,33.237391,-97.180102,1,2009
OK,Guthrie,73044,35.864031,-97.424514,1,2010
OK,Seminole,74868,35.234976,-96.675123,1,2011
WY,Cheyenne,82007,41.111908,-104.863666,1,2012
OH,Zanesville,43701,39.95424,-81.98496,1,2013
IN,Richmond,47374,39.83393,-84.891208,1,2014
CA,Ripon,95366,37.778832,-121.124563,1,2015
AL,Evergreen,36401,31.430309,-86.956166,1,2016
CO,Pueblo,81008,38.327052,-104.62595,1,2017
AL,McCalla,35111,33.268815,-87.144228,1,2018
FL,Auburndale,33868,28.195584,-81.831716,1,2019
TX,Claude,79068,35.348164,-101.380933,1,2020
CA,Lost Hills,93249,35.655395,-119.76904,1,2021
TX,Hillsboro,76645,32.01474,-97.10886,1,2022
TX,Waller,77484,30.075392,-95.890763,1,2023
TX,Katy,77494,29.753968,-95.810176,1,2024
MO,St. Joseph,64507,39.748921,-94.808435,1,2025
AR,North Little Rock,72231,34.746261,-92.276659,1,2026
LA,Richmond,71282,32.37468,-91.06548,1,2027
KY,Shepherdsville,40165,38.010762,-85.697038,1,2028
VA,Max Meadows,24360,36.92448,-80.9118,1,2029
LA,Port Allen,70767,30.478469,-91.276421,1,2030
TX,Von Ormy,78073,29.254866,-98.613495,1,2031
LA,Iowa,70647,30.236653,-93.01465,1,2032
TN,Jackson,38301,35.610381,-88.819872,1,2033
OK,Oklahoma City,73158,35.4675,-97.51611,1,2034
NV,Fernley,89408,39.597279,-119.231521,1,2035
TX,Memphis,79245,34.727267,-100.539322,1,2036
OK,Clinton,73601,35.515594,-98.97114,1,2037
IL,Williamsville,62693,39.953762,-89.54424,1,2038
TX,Amarillo,79124,35.248182,-101.907512,1,2039
OK,McLoud,74851,35.4255,-97.1046,1,2040
OK,Erick,73645,35.212348,-99.868165,1,2041
IN,Mooresville,46158,39.592032,-86.375059,1,2042
OK,Webbers Falls,74470,35.508872,-95.126074,1,2043
TX,Van Horn,79855,31.06,-104.21,1,2044
NM,Milan,87021,35.170117,-107.888998,1,2045
